 Electrocouplings are printed-out in this file in the following format:
 iBootstrap,Q^2 [GeV^2], AE3_[Delta], AM3_[Delta], AS3_[Delta], A12_[P11(1440)], S12_[P11(1440)], A12_[D13(1520)], A32[D13(1520)], S12_[D13(1520)], A12_[S11(1535)], S12_[S11(1535)]
   9    1.450000   -0.047316    1.993920   -0.177980   48.245968   31.434263  -53.297523   24.524506  -17.953281   79.761360  -26.609211
   9    3.000000   -0.019745    0.689100   -0.084374   40.355957   13.400086  -32.403740    6.019923    0.292618   51.910728  -13.502296
   9    4.160000   -0.014295    0.397701   -0.062436   22.483063   16.326071  -21.720804    4.388423    7.207540   25.307562  -14.827240
  10    0.400000   -0.116925    4.808416   -0.247854  -20.043037   33.437347  -57.378059   66.268021  -42.168251   95.406227  -10.133501
  10    0.750000   -0.052844    3.186378   -0.202889   12.413626   39.382629  -70.640488   59.153290  -33.709145   93.308701  -16.837496
  10    1.450000   -0.023389    1.798906   -0.155923   49.005634   28.171709  -47.467228   29.226219  -13.526783   75.770332  -19.505346
  10    3.000000   -0.011353    0.731658   -0.080163   35.140472   20.272240  -29.778364   13.285103   -2.721171   51.570976  -15.999190
  10    4.160000   -0.011565    0.438994   -0.083279   33.533558   18.443306  -24.770334   15.249367    4.650367   20.505068  -15.754612
  11    0.400000   -0.113103    4.704194   -0.257234  -15.845467   35.116722  -61.211071   65.052902  -42.226288   89.620544  -10.710461
  11    0.750000   -0.049532    3.435052   -0.229356   23.858110   39.482033  -69.334732   55.061996  -31.688396   86.067299  -14.151602
  11    1.450000   -0.046418    1.899799   -0.159085   59.651669   30.784430  -50.462261   27.347509  -17.897451   85.890976  -26.641853
  11    3.000000   -0.018274    0.700594   -0.084676   41.180775   16.394987  -26.639484    0.664641   -0.133314   48.387104  -14.680581
  11    4.160000   -0.016598    0.414389   -0.070022   29.356010   11.067005  -22.672178   -1.354629   -2.010025   23.204805   -6.281030
  12    0.400000   -0.128185    4.607936   -0.241736  -18.022068   34.858955  -57.747765   67.294304  -42.180145   94.026558  -14.099202
  12    0.750000   -0.070948    3.402597   -0.241171   16.228649   34.116253  -61.919876   48.422977  -34.893482  104.314110  -11.314944
  12    1.450000   -0.057704    1.963485   -0.196288   51.573841   27.598326  -46.969822   29.277040  -14.678249   93.606163  -20.568951
  12    3.000000   -0.012802    0.684339   -0.076802   44.209660   16.737965  -30.692879    8.987782   -4.664172   48.724327   -8.932739
  12    4.160000   -0.011368    0.452589   -0.062288   26.741854   25.276787  -18.823769   10.500125   -2.673450   27.933054    6.186842
  13    0.400000   -0.100791    4.856770   -0.243435  -12.450897   32.003532  -59.700180   68.402626  -44.014404   98.531631   -7.902334
  13    0.750000   -0.045154    3.253442   -0.249532    9.335026   35.787575  -62.401920   44.078506  -31.773937   94.407990   -7.541929
  13    1.450000   -0.050530    1.962522   -0.170128   40.368145   36.655453  -53.031120   29.378912   -9.345552   77.965576  -13.781133
  13    3.000000   -0.017601    0.686521   -0.084763   42.680210   12.287071  -28.913311   12.963888   -0.312391   55.306137  -17.698118
  13    4.160000   -0.009864    0.404088   -0.064281   17.699360   17.313377  -18.395414   15.394810   -4.074428   32.252556   -8.238713
  14    0.400000   -0.121318    4.917877   -0.257598  -14.228347   35.277332  -65.586624   73.865311  -44.623455   95.663963  -15.918345
  14    0.750000   -0.059050    3.583465   -0.232298    7.018585   23.703270  -67.040649   51.820721  -37.269581   97.897232   -8.581414
  14    1.450000   -0.043084    1.911026   -0.176539   43.832119   32.546539  -55.007690   25.328817   -9.404668   81.430336  -25.444185
  14    3.000000   -0.014049    0.717767   -0.082012   39.475185   17.669647  -30.039331    9.228291    1.902071   53.501118   -8.563195
  14    4.160000   -0.009165    0.387708   -0.065533   26.315060   20.524649  -12.934997    6.597101   -3.586869   40.313660   -5.161397
  15    0.400000   -0.106986    4.788095   -0.260518  -22.234903   35.274075  -58.523861   64.990120  -43.408516   94.339340  -15.141624
  15    0.750000   -0.070234    3.535146   -0.233919    8.895584   43.920166  -67.592552   46.486462  -31.789034   90.960632  -17.913589
  15    1.450000   -0.033943    1.857619   -0.168122   42.990387   32.413280  -49.057209   28.487736  -10.314559   71.923805  -18.513224
  15    3.000000   -0.022207    0.661067   -0.064514   46.398914   19.648470  -32.297558    6.390758   -4.669873   56.880817  -10.920899
  15    4.160000   -0.006497    0.380203   -0.070007   20.271288   10.311304  -30.006392   -5.393591    4.016595   42.780476   -9.142600
  16    0.400000   -0.104958    5.063724   -0.241693  -20.032347   31.175423  -57.380951   64.197243  -43.646927   93.240196  -18.669334
  16    0.750000   -0.058704    3.429206   -0.231311    7.602221   36.999062  -60.885380   57.238895  -25.958744   90.321671  -17.455709
  16    1.450000   -0.037109    1.950302   -0.197140   51.504723   27.234953  -44.006870   20.236637   -8.271669   88.947563  -20.405062
  16    3.000000   -0.015441    0.704099   -0.078605   40.101357   21.203421  -32.023869   14.443128   -0.434907   58.385757  -16.565784
  16    4.160000   -0.015118    0.420789   -0.063628   26.228796   11.913578  -32.299370    0.108839    2.191772   32.652840   -8.229516
  17    0.400000   -0.114044    4.690734   -0.224784  -20.740494   37.674740  -63.010632   66.895912  -43.792408   91.213936  -16.132355
  17    0.750000   -0.063230    3.306938   -0.240978    6.441582   29.744013  -62.877285   44.421692  -45.840851   78.494003  -17.102919
  17    1.450000   -0.052689    1.827261   -0.171036   46.091560   35.975536  -44.768673   27.609194  -17.792244   80.661621  -21.918880
  17    3.000000   -0.014637    0.724345   -0.078433   45.327560   14.575990  -28.383766    4.998967   -5.974478   52.435684   -7.029483
  17    4.160000   -0.010232    0.434993   -0.065517   18.818739   17.687773  -19.513159    1.124664   -5.752029   38.527134  -15.315167
  18    0.400000   -0.110391    4.777437   -0.248885  -14.238995   33.623138  -56.926247   68.221825  -42.923904   91.591980  -14.433711
  18    0.750000   -0.056290    3.326901   -0.236353   12.677915   34.166370  -65.496742   44.293064  -28.753727   88.639847  -11.511734
  18    1.450000   -0.040856    1.852114   -0.212133   52.348450   40.913418  -43.303093   26.311434  -20.986786   78.797249  -18.738647
  18    3.000000   -0.013337    0.657456   -0.074156   40.129166   18.716497  -27.085348   15.699485   -1.656552   39.182781   -1.507099
  18    4.160000   -0.013168    0.491752   -0.089788   28.481794    7.639242  -23.945478   12.369014   -9.546844   31.678436  -18.310570
  19    0.400000   -0.127719    4.831230   -0.251681  -23.091284   38.862457  -58.908607   66.612900  -43.477001   94.999794  -14.705996
  19    0.750000   -0.069177    3.217879   -0.213745   -4.328347   31.245501  -64.084145   55.600605  -27.892775   93.515892    0.948653
  19    1.450000   -0.046685    1.788129   -0.156396   52.423279   31.611549  -44.463638   25.064079  -11.857469   80.465446  -25.715080
  19    3.000000   -0.014422    0.686693   -0.075071   41.426277   13.086584  -32.698940   13.904133    0.135429   52.409492  -11.822945
  19    4.160000   -0.013037    0.411648   -0.054730   26.239046   10.567809  -28.689497   12.406711   -7.160471   38.640015   -7.277102
  20    0.400000   -0.103800    4.752262   -0.252795  -26.096092   37.014767  -61.600582   66.030502  -50.337563   87.289993  -21.087210
  20    0.750000   -0.059321    3.385440   -0.222016    3.101139   29.859871  -64.381378   47.433731  -36.374199   90.257187  -11.220366
  20    1.450000   -0.058252    1.940686   -0.181891   38.463554   27.792631  -48.977718   20.583572  -18.409206   88.143509  -21.639048
  20    3.000000   -0.019359    0.703275   -0.078567   40.166073   10.888622  -30.180838   12.964660   -2.724248   53.276756   -6.334153
  20    4.160000   -0.003019    0.408524   -0.060913   28.960741   15.234254  -17.440571    4.583102    6.323288   26.926744  -20.974794
  21    0.400000   -0.118962    4.887799   -0.241900  -20.631174   40.543606  -62.562988   68.795555  -45.494335   93.102432  -17.890991
  21    0.750000   -0.080405    3.356236   -0.211125    4.979315   24.461166  -64.143593   51.410706  -41.475956   92.196465  -11.041009
  21    1.450000   -0.034446    1.917033   -0.205395   40.440186   26.304214  -51.874374   25.408039  -14.659786   81.035118  -24.311378
  21    3.000000   -0.016197    0.709714   -0.083886   45.651920   14.185519  -27.149429    5.187388    3.612100   55.317413   -3.378700
  21    4.160000   -0.007104    0.412758   -0.065316   23.507105   22.461121  -20.064644    8.658132   -8.070887   31.146803  -23.385448
  22    0.400000   -0.123828    5.035989   -0.279195  -14.867065   32.467323  -60.871563   63.451866  -45.172863   98.582298  -16.414648
  22    0.750000   -0.043529    3.120457   -0.198667    9.645823   24.609371  -57.567280   56.860912  -39.652935   85.928558   -5.517827
  22    1.450000   -0.034477    1.758405   -0.153574   48.119648   26.261353  -49.474651   30.832708  -15.655540   82.402100  -18.900393
  22    3.000000   -0.015536    0.675381   -0.076707   39.730400   19.743412  -30.086197   11.446867   -3.518658   54.647125  -13.392570
  22    4.160000   -0.008190    0.448689   -0.067307   14.669727   18.300404  -23.275425   -2.628949    9.411823   31.556450  -27.873814
  23    0.400000   -0.109811    4.849490   -0.268793  -24.390230   31.984415  -59.432686   69.773689  -41.655499   94.408112  -16.580025
  23    0.750000   -0.064358    3.503399   -0.216064   -0.079135   29.178736  -70.632866   40.252525  -35.949478   85.761093  -14.858441
  23    1.450000   -0.055193    1.818698   -0.178547   48.687344   29.085833  -40.598877   31.872126  -12.831212   85.409950  -26.676376
  23    3.000000   -0.013670    0.663779   -0.078856   39.979233   15.220718  -38.492481   12.906619   -0.929567   43.158089  -12.205347
  23    4.160000   -0.002866    0.400555   -0.055724   27.172556   17.443279  -21.983595    3.528230    1.131329   40.510590    3.445879
  24    0.400000   -0.118963    4.706210   -0.232982  -19.848307   36.091400  -60.003757   66.814957  -39.564716   96.729385  -12.501755
  24    0.750000   -0.048750    3.296320   -0.242860   19.805836   38.554096  -60.832916   53.211575  -36.745342   84.230598   -7.439748
  24    1.450000   -0.033565    1.909232   -0.178597   42.584637   33.830399  -39.416515   24.570166  -13.344762   68.272980  -30.838892
  24    3.000000   -0.015396    0.691114   -0.092161   38.010143    9.877854  -29.055201   12.386062   -2.453609   50.124653  -16.173134
  24    4.160000   -0.016658    0.415536   -0.063403   24.133490   23.583956  -24.196793   12.880855   -0.628064   35.345207  -18.146158
  25    0.400000   -0.108711    4.827219   -0.247881  -19.553671   35.746704  -62.915821   67.906456  -45.915157   95.363716  -17.248211
  25    0.750000   -0.054979    3.446609   -0.230845   12.715534   37.184826  -63.633186   52.572903  -30.464052   94.892632  -10.902342
  25    1.450000   -0.038891    1.877772   -0.193371   44.833374   30.130566  -48.491230   20.501251  -20.105265   88.773575  -20.965883
  25    3.000000   -0.019861    0.688945   -0.079520   37.161026   18.803532  -25.700190   15.071222   -4.930431   54.198841  -16.790798
  25    4.160000   -0.007036    0.439727   -0.077959   34.903702   19.278872  -19.404730   11.696496    2.067635   30.806635   -7.194630
  26    0.400000   -0.103730    4.897548   -0.249465  -21.799259   31.861038  -63.008781   68.248497  -41.040279   93.244736  -12.241219
  26    0.750000   -0.030854    3.292585   -0.216899   13.528819   51.398113  -67.601646   52.136353  -36.799904   98.446777  -18.799143
  26    1.450000   -0.034643    1.922340   -0.200291   44.755493   36.212162  -50.755157   23.449215  -15.722474   87.594460  -23.363720
  26    3.000000   -0.016192    0.723306   -0.076969   34.422478   17.507282  -28.059458   18.021851   -3.560431   53.009850   -7.633692
  26    4.160000   -0.012039    0.410467   -0.067277   16.682837   15.427702  -28.007891    4.799799    5.567488   14.593747  -18.195723
  27    0.400000   -0.094277    4.834676   -0.247025  -22.821505   33.188644  -61.485329   67.930641  -44.428375   90.993050  -15.763209
  27    0.750000   -0.095608    3.489612   -0.232230    7.488722   37.746765  -64.138466   49.521755  -36.893669   91.284760   -7.812455
  27    1.450000   -0.030564    1.836882   -0.155169   49.262863   35.600769  -51.084953   30.573509  -15.559141   84.227745  -22.471350
  27    3.000000   -0.011346    0.716928   -0.078215   40.024014   15.863041  -31.907690    7.031753   -5.130951   50.800365   -5.049432
  27    4.160000   -0.012121    0.388101   -0.059293   20.475874   22.305729   -9.208835   -2.489456    0.783870   35.170311  -15.548054
  28    0.400000   -0.094154    4.602367   -0.257113  -20.842993   36.767998  -60.947968   65.669525  -43.641979   94.984489  -14.472332
  28    0.750000   -0.051794    3.296547   -0.224474    4.627642   25.571688  -60.387661   50.362820  -39.249260   85.944527   -7.993646
  28    1.450000   -0.051612    1.933451   -0.190577   44.388824   27.350794  -48.143993   20.593596  -16.878675   77.671501  -32.647934
  28    3.000000   -0.017185    0.634867   -0.072123   41.391930   15.502892  -35.154930   13.163791    1.612306   53.381062   -9.038558
  28    4.160000   -0.008672    0.415547   -0.061979   20.490599   18.359076  -20.040144    2.680263   -4.891681   36.175381   -4.042731
  29    0.400000   -0.125350    4.749562   -0.239451  -21.466137   33.115253  -57.331505   73.379028  -46.627872   86.251564  -18.570303
  29    0.750000   -0.069516    3.541272   -0.254070   10.057734   40.919224  -61.719677   51.950638  -43.625797   67.809372  -20.620960
  29    1.450000   -0.045017    1.835796   -0.155054   57.353985   39.380989  -50.081486   25.156847  -14.641244   76.981285  -11.065472
  29    3.000000   -0.011437    0.678751   -0.081795   40.789749   11.892958  -27.567003    5.752426    0.155336   46.771519   -6.065581
  29    4.160000   -0.007835    0.418739   -0.053780   25.896481   21.450855  -27.909676    6.235985   -4.455038   18.337223   -3.216107
  30    0.400000   -0.116198    4.651877   -0.258303  -21.102531   37.406807  -61.636177   64.584641  -53.007946   94.709534  -20.462479
  30    0.750000   -0.059284    3.339174   -0.215579    7.543138   40.814877  -71.190002   46.579140  -29.907387   86.041748  -22.413500
  30    1.450000   -0.026882    1.862990   -0.160114   47.266277   25.614964  -50.271320   20.979923  -21.737404   74.774048  -21.237471
  30    3.000000   -0.007885    0.694437   -0.073819   46.100983   12.797006  -30.799290   10.156121   -1.706375   63.055771  -12.850312
  30    4.160000   -0.013172    0.408952   -0.079954   16.807739   15.810594  -20.043364   20.465466    6.413218   29.897589   -4.984918
  31    0.400000   -0.120241    4.623234   -0.244162  -22.132343   32.878593  -54.466496   63.467609  -42.856556   88.643814  -15.080519
  31    0.750000   -0.078412    3.530431   -0.239339   -1.021679   35.433502  -61.471539   40.903538  -37.919983  100.882439  -12.420036
  31    1.450000   -0.056276    1.843400   -0.185140   48.057232   27.538799  -45.067169   30.023237  -12.583575   68.495659  -30.719145
  31    3.000000   -0.015818    0.692633   -0.073789   40.624596   12.879998  -31.498026    8.496359   -2.557796   54.806114  -11.467058
  31    4.160000   -0.013066    0.404850   -0.055440   18.421068   12.502136  -21.738567   18.255981    1.473714   36.401711  -13.115770
  32    0.400000   -0.107489    4.954579   -0.243478  -18.068842   33.978115  -64.471550   66.822601  -45.381901   88.620621  -17.934156
  32    0.750000   -0.045475    3.290704   -0.237288   12.603321   37.410027  -57.507908   44.768635  -41.713409   95.490921  -26.448147
  32    1.450000   -0.055699    1.814144   -0.183354   50.659714   22.940159  -42.381508   22.478493  -14.542996   81.494423  -23.497030
  32    3.000000   -0.018297    0.697385   -0.081112   43.223083   11.594519  -29.881359    9.960229    2.965458   48.682480  -11.091758
  32    4.160000   -0.008956    0.418713   -0.068702   19.369200   10.878120  -24.139729   -9.080443    2.816180   32.022907   -6.718913
  33    0.400000   -0.115042    4.982434   -0.274712  -24.450850   36.909492  -57.969128   69.505234  -45.879375   95.198463  -13.555866
  33    0.750000   -0.054824    3.330417   -0.225135   -4.935612   31.411377  -64.523346   43.908649  -31.823633   86.322495  -26.873249
  33    1.450000   -0.036976    1.839755   -0.186765   55.294880   28.620863  -49.454105   28.125921  -17.450211   83.315086  -20.563494
  33    3.000000   -0.016751    0.690011   -0.077122   43.894272   14.538112  -27.316635    7.668237   -5.620234   44.916824  -15.589780
  33    4.160000   -0.015005    0.406367   -0.069888   19.739325   24.256081  -29.529442    5.110936    6.541038   32.914127  -11.735888
  34    0.400000   -0.104125    4.647370   -0.236594  -18.697659   36.135506  -51.350407   72.066849  -41.750648   92.983040  -13.665647
  34    0.750000   -0.042801    3.423042   -0.222330   21.352657   31.617537  -59.530128   60.458004  -36.291515   98.867401   -4.103868
  34    1.450000   -0.041304    1.908235   -0.177993   45.566505   30.226954  -53.727345   29.478773  -20.532619   79.814049  -20.282232
  34    3.000000   -0.015382    0.657788   -0.070196   35.053284   23.268480  -31.866550    8.040013   -0.560432   50.498795   -3.182040
  34    4.160000   -0.013140    0.394703   -0.058166   17.864599   15.021093  -24.362314    1.443863   -2.444914   23.404589   -6.879204
  35    0.400000   -0.128379    4.794828   -0.216422  -20.797462   36.135189  -62.969254   71.848495  -44.337910   94.084106  -15.021870
  35    0.750000   -0.065847    3.313852   -0.235069   16.321054   37.462990  -67.602119   56.441597  -39.422501   85.670486  -22.691351
  35    1.450000   -0.054672    1.862167   -0.158296   51.710922   35.788681  -52.905624   27.679466  -17.301981   73.848618  -26.639175
  35    3.000000   -0.013844    0.641864   -0.068876   41.057858   15.523722  -32.572113    7.228579    1.122802   51.706722  -16.576641
  35    4.160000   -0.013344    0.419866   -0.069907   24.096256   12.507751  -18.224609    6.547186    3.847176   27.803728   -7.544155
  36    0.400000   -0.118398    4.859280   -0.260559  -24.758142   38.905643  -59.267097   64.423622  -42.103874   91.016388  -18.513132
  36    0.750000   -0.065397    3.357554   -0.205632    1.597807   34.631527  -74.054207   48.781315  -42.726025   91.224731   -8.923254
  36    1.450000   -0.040571    1.896579   -0.168381   50.388199   40.027199  -42.266525   26.463451  -17.981976   79.234077  -33.023495
  36    3.000000   -0.020876    0.691186   -0.080337   45.280888    8.089443  -34.479149    7.181971   -1.127306   49.513760   -2.428644
  36    4.160000   -0.011417    0.424324   -0.068204   28.619621   20.108503  -24.506992    5.421318    3.297113   29.815660  -11.737228
  37    0.400000   -0.106185    4.631427   -0.243152  -22.032373   26.680149  -57.880497   67.677872  -39.553318   92.648483  -19.155668
  37    0.750000   -0.053076    3.410844   -0.230154    2.386016   29.755760  -78.028870   48.521393  -37.270199   94.103073   -5.191550
  37    1.450000   -0.078934    1.956067   -0.153094   49.526146   36.978203  -45.847301   22.255049  -23.160013   84.138390  -21.709099
  37    3.000000   -0.013612    0.707518   -0.082217   43.899658   14.352003  -27.996605    6.688271   -3.023135   49.346153   -2.119047
  37    4.160000   -0.010338    0.427966   -0.073712   21.514378   14.479753  -29.568035   14.921910  -13.193829   33.158184   -8.210906
  38    0.400000   -0.116505    4.868607   -0.248925  -20.995304   33.638172  -57.323074   63.830963  -45.308498   94.133873  -16.187464
  38    0.750000   -0.060774    3.334435   -0.206212    4.610436   26.133547  -73.324120   39.136791  -44.719482   89.955093   -6.661202
  38    1.450000   -0.026136    1.857097   -0.179233   58.212181   28.053179  -51.613552   18.213503   -9.280292   73.715874  -29.467943
  38    3.000000   -0.019957    0.704976   -0.080332   40.775482   12.704256  -30.816488    8.768039   -3.881648   55.872883  -18.104038
  38    4.160000   -0.018136    0.428213   -0.068262   16.883642    2.089858  -11.182602    0.429578   -0.679564   29.335020    0.650295
  39    0.400000   -0.090237    4.743298   -0.249751  -21.409262   33.021755  -62.027119   67.057121  -45.168293   94.860397  -20.420286
  39    0.750000   -0.073842    3.373226   -0.241130   16.655781   38.020500  -70.161446   45.897678  -32.340015   80.789642  -14.835495
  39    1.450000   -0.017110    1.893284   -0.184955   47.125469   34.391190  -51.346066   31.541214  -16.785789   79.322609  -13.067309
  39    3.000000   -0.013701    0.673878   -0.076615   37.663929   16.178738  -34.798332    7.436354    3.465248   47.553143  -13.583642
  39    4.160000   -0.013594    0.446966   -0.076855   24.313396   21.865776  -23.584179    3.334862   -5.019841   30.273170  -12.030445
  40    0.400000   -0.111405    4.784338   -0.246194  -17.442192   36.195724  -63.364388   65.602348  -45.303749   93.211853  -15.781517
  40    0.750000   -0.068664    3.465879   -0.232830    9.048023   27.596382  -63.372749   55.313236  -42.070923   91.890907   -6.328601
  40    1.450000   -0.052870    1.849156   -0.177276   53.828629   29.294107  -43.488724   25.034943  -16.530354   80.097351  -27.863670
  40    3.000000   -0.018131    0.677547   -0.078765   42.241825   13.662222  -32.218410    7.341106   -4.411318   51.210938  -17.538614
  40    4.160000   -0.012708    0.398541   -0.061330   17.191586   18.551926  -15.501244   14.316492   -7.229822   37.750256  -15.908082
  41    0.400000   -0.132649    4.754198   -0.264275  -24.576677   36.931335  -56.751541   62.430836  -44.637924   91.882538   -9.546575
  41    0.750000   -0.060157    3.193444   -0.233708   14.465364   29.765989  -63.701645   51.555534  -39.861217  100.055038   -7.399778
  41    1.450000   -0.046343    1.947860   -0.208733   48.941025   36.142410  -52.347557   39.919098  -15.189821   85.930283  -22.229744
  41    3.000000   -0.018295    0.667751   -0.074329   34.660767   21.342781  -29.691669   12.983353   -1.797828   49.927418  -13.215076
  41    4.160000   -0.011343    0.389404   -0.064147   23.858755   14.321688  -20.796246    5.320330   -7.686450   32.316250   -3.784205
  42    0.400000   -0.120574    4.921324   -0.253002  -26.563679   31.400120  -61.322941   65.282333  -45.764637   90.686623  -12.160515
  42    0.750000   -0.071378    3.373134   -0.209771    7.201448   38.345116  -65.291176   52.744381  -45.733459   93.993484   -9.359799
  42    1.450000   -0.056699    1.968279   -0.163179   46.399193   33.384647  -44.386482   25.977064  -15.327148   76.678032  -19.518528
  42    3.000000   -0.019345    0.698187   -0.081964   40.523590   13.837087  -29.652760   13.656072   -3.249978   60.953232  -14.476622
  42    4.160000   -0.012067    0.434805   -0.069637   29.654327   30.113760  -18.446331   -0.389251    5.686958   26.183762   -7.833525
  43    0.400000   -0.099842    4.806890   -0.259862  -17.493376   36.293369  -55.515301   68.600861  -43.271473   86.530670  -17.315413
  43    0.750000   -0.061623    3.428226   -0.255640   13.809930   28.264374  -64.312370   55.800495  -39.932026   83.038544  -18.700619
  43    1.450000   -0.059724    1.917620   -0.217131   54.272133   35.085960  -37.900959   29.471786  -19.299520   76.609619  -18.377436
  43    3.000000   -0.017050    0.702821   -0.078444   36.847507   10.554950  -32.199390   11.049169   -1.958205   50.749104  -20.759359
  43    4.160000   -0.005323    0.420340   -0.064501   21.131941   26.855970  -30.942844   -2.361726   -4.540496   33.423336  -10.472622
  44    0.400000   -0.099122    4.867597   -0.259862  -18.021404   34.943161  -58.699486   73.058250  -42.390278   89.408440  -14.276396
  44    0.750000   -0.066950    3.198842   -0.182056   13.947573   43.560814  -66.922096   50.476116  -34.601120   92.543304  -18.696585
