-0.052000000000000005	-0.067	-0.096	-0.114	-0.15604652
-0.05514534732170815	-0.06156124207781155	-0.08142796708881667	-0.11347692830523129	-0.16124249581205505
-0.05006782098991053	-0.06695771259977677	-0.09467507811539602	-0.12070390753919122	-0.160630044462377
-0.04897342900778683	-0.06461450038216239	-0.09236758872440623	-0.11613638913972102	-0.1478960330209104
-0.05438332232502725	-0.06503368726299107	-0.10072366722952662	-0.11508113612867694	-0.15407113541682013
-0.053508593952564444	-0.06754907462575488	-0.09634531222634236	-0.120797160010334	-0.17005558012524705
-0.05150588343840893	-0.06332234675874754	-0.09561460458463422	-0.12481810818884913	-0.1669914777986139
-0.05277026531678086	-0.0723487150783357	-0.10359989135018986	-0.10941238813530196	-0.15563378348667306
-0.04738907990416283	-0.06538013457145332	-0.08926127629517326	-0.12244063252447486	-0.15699174574280364
-0.051545949615165766	-0.06367390465748905	-0.08667634949719918	-0.10956398927797636	-0.1897039200283872
-0.05468192726725013	-0.06676920685232748	-0.08373795544558969	-0.12086353178996426	-0.16897636207754646
-0.052460707589245044	-0.07087854845176761	-0.09996908409754389	-0.11222760897361352	-0.13762507742304295
-0.05012291744938486	-0.07669776789858121	-0.08668870182162888	-0.12346675869820672	-0.15907665017374378
-0.05237986945868105	-0.06482508991410506	-0.09237909356607557	-0.11426023290265945	-0.16902629180636103
-0.05440949150611473	-0.0661695549390123	-0.09050422759696769	-0.09759097032314452	-0.18412955108660037
-0.04773036449582947	-0.06745321030424253	-0.10108193033460966	-0.1116387691235354	-0.15121043375320026
-0.04792095817728894	-0.07287037300684414	-0.09360228145465961	-0.10828117320138063	-0.15061677825204664
-0.05209585155268743	-0.07104303651806389	-0.1145355054015138	-0.1127921994786681	-0.18258889219045119
-0.052094649301863284	-0.06642426047541243	-0.08746325076444925	-0.10932295838929228	-0.13295448838692742
-0.05319459921662104	-0.065579700626137	-0.09372530886525805	-0.1117160364466075	-0.14910574200606186
-0.04949049830396035	-0.06290520100526724	-0.10714219225541942	-0.11819729664256655	-0.15824223890829295
-0.05543995201689657	-0.0636658381013626	-0.08733704650817552	-0.1135763725530156	-0.15000881711639644
-0.055427151883276314	-0.061672731301702394	-0.09817304545193106	-0.11879838961180844	-0.1391173814810491
-0.049505234751561836	-0.07367609574935692	-0.09354402900245236	-0.1333515585999913	-0.15258009768372477
-0.051350744833378606	-0.06697743888002947	-0.10297888027301863	-0.11542217738944499	-0.17729080203785255
-0.05093678646075362	-0.065874956820052	-0.10419128562012595	-0.10641334695154259	-0.1639028878060526
-0.05109447105005338	-0.06654882682991202	-0.08447410585548358	-0.1090967649188478	-0.15277584012278753
-0.055865321345664076	-0.06809351427656805	-0.09856808689394957	-0.11360323844049909	-0.14914988482231567
-0.0504153299442318	-0.07174537012947271	-0.08446117521320874	-0.12050763240857142	-0.1284321464756635
-0.055526678256630775	-0.06456050450535156	-0.08594459110538516	-0.10629975077426376	-0.19550937458763354
-0.052812021568126415	-0.06779314700512468	-0.10043403962774797	-0.10653365247224986	-0.13693988059389228
-0.04914201387145834	-0.07210848738873964	-0.10106920553142483	-0.11630915485976095	-0.16407968627310782
